,ALTRED COLLECTION DATE,COLLECTION DATE
0,2013-01-01,2013
1,2013-01-01,2013
2,2013-01-01,2013
3,2013-01-01,2013
4,2013-01-01,2013
5,2013-01-01,2013
6,2013-01-01,2013
7,2013-01-01,2013
8,2013-01-01,2013
9,2013-01-01,2013
10,2013-01-01,2013
11,2013-01-01,2013
12,2013-01-01,2013
13,2013-01-01,2013
14,2013-01-01,2013
15,2013-01-01,2013
16,2013-01-01,2013
17,2013-01-01,2013
18,2013-01-01,2013
19,2013-01-01,2013
20,2013-01-01,2013
21,2013-01-01,2013
22,2013-01-01,2013
23,2013-01-01,2013
24,2013-01-01,2013
25,2013-01-01,2013
26,2013-01-01,2013
27,2013-01-01,2013
28,2013-01-01,2013
29,2013-01-01,2013
30,2013-01-01,2013
31,2013-01-01,2013
32,2013-01-01,2013
33,2013-01-01,2013
34,2013-01-01,2013
35,2013-01-01,2013
36,2013-01-01,2013
37,2013-01-01,2013
38,2013-01-01,2013
39,2013-01-01,2013
40,2013-01-01,2013
41,2013-01-01,2013
42,2013-01-01,2013
43,2013-01-01,2013
44,2013-01-01,2013
65,2015-01-01,2015
66,2015-01-01,2015
67,2015-01-01,2015
68,2015-01-01,2015
69,2015-01-01,2015
70,2015-01-01,2015
71,2015-01-01,2015
72,2015-01-01,2015
73,2015-01-01,2015
74,2015-01-01,2015
75,2015-01-01,2015
76,2015-01-01,2015
77,2015-01-01,2015
78,2015-01-01,2015
79,2015-01-01,2015
80,2015-01-01,2015
81,2015-01-01,2015
82,2015-01-01,2015
83,2015-01-01,2015
84,2015-01-01,2015
85,2015-01-01,2015
86,2015-01-01,2015
87,2015-01-01,2015
88,2015-01-01,2015
89,2015-01-01,2015
90,2015-01-01,2015
91,2015-01-01,2015
92,2015-01-01,2015
93,2015-01-01,2015
94,2015-01-01,2015
95,2015-01-01,2015
96,2015-01-01,2015
97,2015-01-01,2015
98,2015-01-01,2015
99,2015-01-01,2015
100,2015-01-01,2015
101,2015-01-01,2015
102,2015-01-01,2015
199,2015-01-01,2015
200,2015-01-01,2015
201,2015-01-01,2015
202,2015-01-01,2015
203,2015-01-01,2015
204,2015-01-01,2015
205,2015-01-01,2015
206,2015-01-01,2015
207,2015-01-01,2015
208,2015-01-01,2015
209,2015-01-01,2015
210,2015-01-01,2015
211,2015-01-01,2015
212,2015-01-01,2015
213,2015-01-01,2015
214,2015-01-01,2015
215,2015-01-01,2015
216,2015-01-01,2015
217,2015-01-01,2015
218,2015-01-01,2015
219,2015-01-01,2015
220,2015-01-01,2015
221,2015-01-01,2015
222,2015-01-01,2015
223,2015-01-01,2015
224,2015-01-01,2015
225,2015-01-01,2015
226,2015-01-01,2015
227,2015-01-01,2015
228,2015-01-01,2015
229,2015-01-01,2015
230,2015-01-01,2015
231,2015-01-01,2015
232,2015-01-01,2015
233,2015-01-01,2015
234,2015-01-01,2015
235,2015-01-01,2015
236,2015-01-01,2015
237,2015-01-01,2015
238,2015-01-01,2015
239,2015-01-01,2015
240,2015-01-01,2015
241,2015-01-01,2015
242,2015-01-01,2015
243,2015-01-01,2015
244,2015-01-01,2015
245,2015-01-01,2015
246,2015-01-01,2015
247,2015-01-01,2015
248,2015-01-01,2015
249,2015-01-01,2015
264,2008-04-25,04/25/08
265,2008-04-25,04/25/08
266,2008-04-25,04/25/08
267,2008-04-25,04/25/08
268,2008-04-25,04/25/08
269,2008-04-25,04/25/08
270,2008-04-25,04/25/08
271,2008-04-25,04/25/08
272,2008-04-25,04/25/08
273,2008-04-25,04/25/08
274,2008-04-25,04/25/08
275,2008-04-25,04/25/08
276,2008-04-25,04/25/08
277,2008-04-25,04/25/08
278,2008-04-25,04/25/08
279,2008-04-25,04/25/08
280,2008-04-25,04/25/08
281,2008-04-25,04/25/08
282,2008-04-25,04/25/08
283,2008-04-25,04/25/08
284,2008-04-25,04/25/08
285,2008-04-25,04/25/08
286,2008-04-25,04/25/08
287,2008-04-25,04/25/08
288,2008-04-25,04/25/08
289,2008-04-25,04/25/08
290,2008-04-25,04/25/08
291,2008-04-25,04/25/08
292,2008-04-25,04/25/08
293,2008-04-25,04/25/08
294,2008-04-25,04/25/08
295,2008-04-25,04/25/08
296,2008-04-25,04/25/08
297,2008-04-25,04/25/08
298,2008-04-25,04/25/08
299,2008-04-25,04/25/08
300,2008-04-25,04/25/08
301,2008-04-25,04/25/08
302,2008-10-21,10/21/08
303,2008-10-21,10/21/08
304,2008-10-21,10/21/08
305,2008-10-21,10/21/08
306,2008-10-21,10/21/08
307,2008-10-21,10/21/08
308,2008-10-21,10/21/08
309,2008-10-21,10/21/08
310,2008-10-21,10/21/08
311,2008-10-21,10/21/08
312,2008-10-21,10/21/08
313,2008-10-21,10/21/08
314,2008-10-21,10/21/08
315,2008-10-21,10/21/08
316,2008-10-21,10/21/08
317,2008-10-21,10/21/08
318,2008-10-21,10/21/08
319,2008-10-21,10/21/08
320,2008-10-21,10/21/08
321,2008-10-21,10/21/08
322,2008-10-21,10/21/08
323,2008-10-21,10/21/08
324,2008-10-21,10/21/08
325,2008-10-21,10/21/08
326,2008-10-21,10/21/08
327,2008-10-21,10/21/08
328,2008-10-21,10/21/08
329,2008-10-21,10/21/08
330,2009-06-05,06/05/09
331,2009-06-05,06/05/09
332,2009-06-05,06/05/09
333,2009-06-05,06/05/09
334,2009-06-05,06/05/09
335,2009-06-05,06/05/09
336,2009-06-05,06/05/09
337,2009-06-05,06/05/09
338,2009-06-05,06/05/09
339,2009-06-05,06/05/09
340,2009-06-05,06/05/09
341,2009-06-05,06/05/09
342,2009-06-05,06/05/09
343,2009-06-05,06/05/09
344,2009-06-05,06/05/09
345,2009-06-05,06/05/09
346,2009-06-05,06/05/09
347,2009-06-05,06/05/09
348,2009-06-05,06/05/09
349,2009-06-05,06/05/09
350,2009-06-05,06/05/09
351,2009-06-05,06/05/09
352,2009-06-05,06/05/09
353,2009-06-05,06/05/09
354,2009-06-05,06/05/09
355,2009-06-05,06/05/09
356,2009-06-05,06/05/09
357,2009-06-05,06/05/09
358,2009-06-05,06/05/09
359,2009-06-05,06/05/09
360,2009-09-29,09/29/09
361,2009-09-29,09/29/09
362,2009-09-29,09/29/09
363,2009-06-05,06/05/09
364,2009-09-29,09/29/09
365,2009-06-05,06/05/09
366,2009-09-29,09/29/09
367,2009-06-17,06/17/09
368,2009-06-05,06/05/09
369,2009-06-17,06/17/09
370,2009-06-05,06/05/09
371,2009-06-05,06/05/09
372,2009-06-05,06/05/09
373,2009-06-05,06/05/09
374,2009-06-05,06/05/09
375,2009-06-05,06/05/09
376,2009-11-03,11/03/09
377,2009-11-03,11/03/09
378,2009-11-03,11/03/09
379,2009-06-05,06/05/09
380,2009-06-05,06/05/09
381,2009-06-17,06/17/09
382,2009-06-05,06/05/09
383,2009-06-05,06/05/09
384,2009-06-05,06/05/09
385,2009-06-17,06/17/09
386,2009-06-17,06/17/09
387,2009-06-05,06/05/09
388,2009-06-05,06/05/09
389,2009-06-05,06/05/09
390,2009-08-31,08/31/09
391,2009-10-14,10/14/09
392,2009-08-31,08/31/09
393,2009-06-05,06/05/09
394,2009-06-05,06/05/09
395,2009-06-05,06/05/09
396,2009-06-05,06/05/09
397,2009-06-17,06/17/09
398,2009-06-17,06/17/09
399,2009-06-05,06/05/09
400,2009-11-03,11/03/09
401,2009-09-29,09/29/09
402,2009-06-05,06/05/09
403,2009-06-05,06/05/09
404,2009-06-17,06/17/09
405,2009-11-03,11/03/09
406,2009-11-03,11/03/09
407,2009-11-03,11/03/09
408,2009-11-03,11/03/09
409,2009-11-03,11/03/09
410,2009-11-03,11/03/09
411,2009-11-03,11/03/09
412,2009-11-03,11/03/09
413,2009-11-03,11/03/09
414,2009-11-03,11/03/09
415,2009-11-03,11/03/09
416,2009-11-03,11/03/09
417,2009-11-03,11/03/09
418,2009-11-03,11/03/09
419,2009-11-03,11/03/09
420,2009-11-03,11/03/09
421,2009-06-05,06/05/09
422,2009-06-05,06/05/09
423,2009-06-05,06/05/09
424,2009-08-05,08/05/09
425,2009-06-05,06/05/09
426,2009-06-05,06/05/09
427,2009-06-05,06/05/09
428,2009-06-05,06/05/09
429,2009-06-05,06/05/09
430,2009-06-05,06/05/09
431,2009-06-05,06/05/09
432,2009-06-17,06/17/09
433,2009-06-17,06/17/09
434,2009-06-05,06/05/09
435,2009-06-05,06/05/09
436,2009-06-17,06/17/09
437,2009-06-05,06/05/09
438,2009-08-31,08/31/09
439,2009-11-03,11/03/09
440,2009-06-05,06/05/09
441,2009-08-31,08/31/09
442,2009-08-31,08/31/09
443,2009-06-05,06/05/09
444,2009-08-31,08/31/09
445,2009-08-31,08/31/09
446,2009-09-29,09/29/09
447,2009-09-29,09/29/09
448,2009-08-31,08/31/09
449,2009-09-29,09/29/09
450,2009-08-05,08/05/09
451,2009-09-29,09/29/09
452,2009-06-17,06/17/09
453,2009-08-31,08/31/09
454,2009-08-31,08/31/09
455,2009-08-31,08/31/09
456,2009-10-14,10/14/09
457,2009-08-05,08/05/09
458,2009-08-31,08/31/09
459,2009-08-31,08/31/09
460,2009-08-31,08/31/09
461,2009-08-05,08/05/09
462,2009-08-05,08/05/09
463,2009-08-31,08/31/09
464,2009-08-31,08/31/09
465,2009-08-31,08/31/09
466,2009-08-31,08/31/09
467,2009-08-31,08/31/09
468,2009-08-31,08/31/09
469,2009-08-31,08/31/09
470,2009-08-31,08/31/09
471,2009-08-31,08/31/09
472,2009-08-31,08/31/09
473,2009-08-31,08/31/09
474,2009-08-31,08/31/09
475,2009-08-31,08/31/09
476,2009-08-31,08/31/09
477,2009-08-31,08/31/09
478,2009-08-31,08/31/09
479,2009-08-31,08/31/09
480,2009-08-31,08/31/09
481,2009-08-31,08/31/09
482,2009-08-31,08/31/09
483,2009-08-31,08/31/09
484,2009-08-31,08/31/09
485,2009-08-31,08/31/09
486,2009-08-31,08/31/09
487,2009-08-31,08/31/09
488,2009-08-31,08/31/09
489,2009-08-31,08/31/09
490,2009-08-31,08/31/09
491,2009-08-31,08/31/09
492,2009-08-31,08/31/09
493,2009-08-31,08/31/09
494,2009-08-31,08/31/09
495,2009-08-31,08/31/09
496,2009-08-31,08/31/09
497,2009-08-31,08/31/09
498,2009-08-31,08/31/09
499,2009-08-31,08/31/09
500,2009-08-31,08/31/09
501,2009-08-31,08/31/09
502,2009-08-31,08/31/09
503,2009-08-31,08/31/09
504,2009-08-31,08/31/09
505,2009-08-31,08/31/09
506,2009-08-31,08/31/09
507,2009-08-31,08/31/09
508,2009-08-31,08/31/09
509,2009-08-31,08/31/09
510,2009-08-31,08/31/09
511,2009-08-31,08/31/09
512,2009-08-31,08/31/09
513,2009-08-31,08/31/09
514,2009-08-31,08/31/09
515,2009-08-31,08/31/09
516,2009-08-31,08/31/09
517,2009-08-31,08/31/09
518,2009-08-31,08/31/09
519,2009-08-31,08/31/09
520,2009-08-31,08/31/09
521,2009-08-31,08/31/09
522,2009-08-31,08/31/09
523,2009-08-31,08/31/09
524,2009-08-31,08/31/09
525,2009-08-31,08/31/09
526,2009-08-31,08/31/09
527,2009-08-31,08/31/09
528,2009-08-31,08/31/09
529,2009-08-31,08/31/09
530,2009-08-31,08/31/09
531,2009-08-31,08/31/09
532,2009-08-31,08/31/09
533,2009-08-31,08/31/09
534,2009-08-31,08/31/09
535,2009-08-31,08/31/09
536,2009-08-31,08/31/09
537,2009-08-31,08/31/09
538,2009-08-31,08/31/09
539,2009-08-31,08/31/09
540,2009-08-31,08/31/09
541,2009-08-31,08/31/09
542,2009-08-31,08/31/09
543,2009-08-31,08/31/09
544,2009-08-31,08/31/09
545,2009-08-31,08/31/09
546,2009-08-31,08/31/09
547,2009-08-31,08/31/09
548,2009-08-31,08/31/09
549,2009-08-31,08/31/09
550,2009-08-31,08/31/09
551,2009-08-31,08/31/09
552,2009-08-31,08/31/09
553,2009-08-31,08/31/09
554,2009-08-31,08/31/09
555,2009-08-31,08/31/09
556,2009-08-31,08/31/09
557,2009-08-31,08/31/09
558,2009-08-31,08/31/09
559,2009-08-31,08/31/09
560,2009-08-31,08/31/09
561,2009-08-31,08/31/09
562,2009-08-31,08/31/09
563,2009-08-31,08/31/09
564,2009-08-31,08/31/09
565,2009-08-31,08/31/09
566,2009-08-31,08/31/09
567,2009-08-31,08/31/09
568,2009-08-31,08/31/09
569,2009-08-31,08/31/09
570,2009-08-31,08/31/09
571,2009-08-31,08/31/09
572,2009-08-31,08/31/09
573,2009-08-31,08/31/09
574,2009-08-31,08/31/09
575,2009-08-31,08/31/09
576,2009-08-31,08/31/09
577,2009-08-31,08/31/09
578,2009-08-31,08/31/09
579,2009-08-31,08/31/09
580,2009-08-31,08/31/09
581,2009-08-31,08/31/09
582,2009-08-31,08/31/09
583,2009-08-31,08/31/09
584,2009-08-31,08/31/09
585,2009-08-31,08/31/09
586,2009-08-31,08/31/09
587,2009-08-31,08/31/09
588,2009-08-31,08/31/09
589,2009-08-31,08/31/09
590,2009-08-31,08/31/09
591,2009-08-31,08/31/09
592,2009-08-31,08/31/09
593,2009-08-31,08/31/09
594,2009-08-31,08/31/09
595,2009-08-31,08/31/09
596,2009-08-31,08/31/09
597,2009-08-31,08/31/09
598,2009-08-31,08/31/09
599,2009-08-31,08/31/09
600,2009-11-03,11/03/09
601,2009-09-29,09/29/09
602,2009-09-29,09/29/09
603,2009-06-05,06/05/09
604,2009-06-05,06/05/09
605,2009-06-17,06/17/09
606,2009-06-17,06/17/09
607,2009-09-29,09/29/09
608,2009-06-17,06/17/09
609,2009-06-17,06/17/09
610,2009-06-17,06/17/09
611,2009-06-17,06/17/09
612,2009-06-05,06/05/09
613,2009-09-29,09/29/09
614,2009-09-29,09/29/09
615,2009-09-29,09/29/09
616,2009-06-17,06/17/09
617,2009-06-17,06/17/09
618,2009-09-29,09/29/09
619,2009-09-29,09/29/09
620,2009-06-05,06/05/09
621,2009-06-05,06/05/09
622,2009-09-29,09/29/09
623,2009-10-14,10/14/09
624,2009-08-05,08/05/09
625,2009-08-05,08/05/09
626,2009-08-05,08/05/09
627,2009-08-05,08/05/09
628,2009-08-05,08/05/09
629,2009-06-05,06/05/09
630,2009-09-29,09/29/09
631,2009-06-05,06/05/09
632,2009-06-05,06/05/09
633,2009-09-29,09/29/09
634,2009-06-05,06/05/09
635,2009-06-05,06/05/09
636,2009-06-05,06/05/09
637,2009-06-05,06/05/09
638,2009-06-05,06/05/09
639,2009-06-05,06/05/09
640,2009-10-14,10/14/09
641,2009-09-29,09/29/09
642,2009-06-05,06/05/09
643,2009-06-05,06/05/09
644,2009-10-14,10/14/09
645,2009-06-05,06/05/09
646,2009-06-05,06/05/09
647,2009-06-17,06/17/09
648,2009-06-05,06/05/09
649,2009-06-05,06/05/09
650,2009-09-29,09/29/09
651,2009-06-05,06/05/09
652,2009-06-05,06/05/09
653,2009-09-29,09/29/09
654,2009-10-14,10/14/09
655,2009-09-29,09/29/09
656,2009-06-05,06/05/09
657,2009-06-05,06/05/09
658,2009-09-29,09/29/09
659,2009-09-29,09/29/09
660,2009-06-05,06/05/09
661,2009-06-05,06/05/09
662,2009-09-29,09/29/09
663,2009-08-05,08/05/09
664,2009-09-29,09/29/09
665,2009-09-29,09/29/09
666,2009-09-29,09/29/09
667,2009-06-05,06/05/09
668,2009-09-29,09/29/09
669,2009-09-29,09/29/09
670,2009-10-14,10/14/09
671,2009-09-29,09/29/09
672,2009-06-05,06/05/09
673,2009-09-29,09/29/09
674,2009-09-29,09/29/09
675,2009-06-05,06/05/09
676,2009-09-29,09/29/09
677,2009-09-29,09/29/09
678,2009-09-29,09/29/09
679,2009-09-29,09/29/09
680,2009-09-29,09/29/09
681,2009-10-14,10/14/09
682,2009-06-05,06/05/09
683,2009-06-05,06/05/09
684,2009-06-05,06/05/09
685,2009-08-05,08/05/09
686,2009-09-29,09/29/09
687,2009-09-29,09/29/09
688,2009-08-05,08/05/09
689,2009-08-05,08/05/09
690,2009-09-29,09/29/09
691,2009-06-05,06/05/09
692,2009-09-29,09/29/09
693,2009-09-29,09/29/09
694,2009-09-29,09/29/09
695,2009-09-29,09/29/09
696,2009-08-05,08/05/09
697,2009-08-05,08/05/09
698,2009-09-29,09/29/09
699,2009-09-29,09/29/09
700,2009-08-05,08/05/09
701,2009-09-29,09/29/09
702,2009-08-05,08/05/09
703,2009-08-05,08/05/09
704,2009-08-05,08/05/09
705,2009-08-05,08/05/09
706,2009-08-05,08/05/09
707,2009-08-05,08/05/09
708,2009-09-29,09/29/09
709,2009-10-14,10/14/09
710,2009-09-29,09/29/09
711,2009-08-05,08/05/09
712,2009-08-05,08/05/09
713,2009-08-05,08/05/09
714,2009-09-29,09/29/09
715,2009-09-29,09/29/09
716,2009-09-29,09/29/09
717,2009-09-29,09/29/09
718,2009-08-05,08/05/09
719,2009-09-29,09/29/09
720,2009-08-05,08/05/09
721,2009-08-05,08/05/09
722,2009-08-05,08/05/09
723,2009-08-05,08/05/09
724,2009-08-05,08/05/09
725,2009-08-05,08/05/09
726,2009-08-05,08/05/09
727,2009-08-05,08/05/09
728,2009-08-05,08/05/09
729,2009-10-14,10/14/09
730,2009-08-05,08/05/09
731,2009-08-05,08/05/09
732,2009-08-05,08/05/09
733,2009-08-05,08/05/09
734,2009-08-05,08/05/09
735,2009-08-05,08/05/09
736,2009-08-05,08/05/09
737,2009-08-05,08/05/09
738,2009-08-05,08/05/09
739,2009-08-31,08/31/09
740,2009-08-05,08/05/09
741,2009-08-05,08/05/09
742,2009-08-05,08/05/09
743,2009-08-05,08/05/09
744,2009-08-05,08/05/09
745,2009-08-05,08/05/09
746,2009-08-05,08/05/09
747,2009-08-05,08/05/09
748,2009-08-05,08/05/09
749,2009-08-05,08/05/09
750,2009-08-05,08/05/09
751,2009-08-05,08/05/09
752,2009-08-05,08/05/09
753,2009-08-05,08/05/09
754,2009-08-05,08/05/09
755,2009-08-05,08/05/09
756,2009-08-05,08/05/09
757,2009-08-05,08/05/09
758,2009-08-05,08/05/09
759,2009-08-05,08/05/09
760,2009-08-05,08/05/09
761,2009-08-05,08/05/09
762,2009-08-05,08/05/09
763,2009-08-05,08/05/09
764,2009-08-05,08/05/09
765,2009-08-05,08/05/09
766,2009-08-05,08/05/09
767,2009-08-05,08/05/09
768,2009-08-05,08/05/09
769,2009-08-05,08/05/09
770,2009-08-05,08/05/09
771,2009-08-05,08/05/09
772,2009-08-05,08/05/09
773,2009-08-05,08/05/09
774,2009-08-05,08/05/09
775,2009-08-05,08/05/09
776,2009-08-05,08/05/09
777,2009-08-05,08/05/09
778,2009-08-05,08/05/09
779,2009-08-05,08/05/09
780,2009-08-05,08/05/09
781,2009-08-05,08/05/09
782,2009-08-05,08/05/09
783,2009-08-05,08/05/09
784,2009-08-05,08/05/09
785,2009-08-05,08/05/09
786,2009-08-05,08/05/09
787,2009-08-31,08/31/09
788,2009-08-31,08/31/09
789,2009-08-05,08/05/09
790,2009-08-05,08/05/09
791,2009-08-05,08/05/09
792,2009-08-05,08/05/09
793,2009-08-05,08/05/09
794,2009-08-05,08/05/09
795,2009-08-05,08/05/09
796,2009-08-05,08/05/09
797,2009-08-05,08/05/09
798,2009-08-05,08/05/09
799,2009-08-05,08/05/09
800,2009-08-05,08/05/09
801,2009-08-05,08/05/09
802,2009-08-05,08/05/09
803,2009-08-05,08/05/09
804,2009-08-05,08/05/09
805,2009-08-05,08/05/09
806,2009-08-31,08/31/09
807,2009-08-05,08/05/09
808,2009-08-31,08/31/09
809,2009-08-31,08/31/09
810,2009-08-05,08/05/09
811,2009-08-05,08/05/09
812,2009-08-05,08/05/09
813,2009-08-05,08/05/09
814,2009-08-31,08/31/09
815,2009-08-31,08/31/09
816,2009-08-05,08/05/09
817,2009-08-31,08/31/09
818,2009-08-31,08/31/09
819,2009-08-31,08/31/09
820,2009-08-31,08/31/09
821,2009-08-31,08/31/09
822,2009-08-31,08/31/09
823,2009-08-31,08/31/09
824,2009-08-31,08/31/09
825,2009-08-31,08/31/09
826,2009-08-31,08/31/09
827,2009-08-31,08/31/09
828,2009-08-31,08/31/09
829,2009-08-31,08/31/09
830,2009-09-29,09/29/09
831,2009-09-29,09/29/09
832,2009-06-05,06/05/09
833,2009-06-05,06/05/09
834,2009-09-29,09/29/09
835,2009-06-05,06/05/09
836,2009-09-29,09/29/09
837,2009-09-29,09/29/09
838,2009-09-29,09/29/09
839,2009-06-05,06/05/09
840,2009-06-05,06/05/09
841,2009-09-29,09/29/09
842,2009-06-05,06/05/09
843,2009-09-29,09/29/09
844,2009-09-29,09/29/09
845,2009-09-29,09/29/09
846,2009-09-29,09/29/09
847,2009-06-05,06/05/09
848,2009-06-17,06/17/09
849,2009-06-05,06/05/09
850,2009-09-29,09/29/09
851,2009-09-29,09/29/09
852,2009-09-29,09/29/09
853,2009-09-29,09/29/09
854,2009-09-29,09/29/09
855,2009-09-29,09/29/09
856,2009-09-29,09/29/09
857,2009-11-03,11/03/09
858,2009-06-05,06/05/09
859,2009-10-14,10/14/09
860,2009-09-29,09/29/09
861,2009-06-05,06/05/09
862,2009-06-05,06/05/09
863,2009-06-05,06/05/09
864,2009-06-05,06/05/09
865,2009-06-05,06/05/09
866,2009-09-29,09/29/09
867,2009-11-03,11/03/09
868,2009-11-03,11/03/09
869,2009-11-03,11/03/09
870,2009-09-11,09/11/09
871,2009-09-11,09/11/09
872,2009-09-11,09/11/09
873,2009-09-11,09/11/09
874,2009-09-29,09/29/09
875,2009-09-29,09/29/09
876,2009-06-05,06/05/09
877,2009-06-05,06/05/09
878,2009-10-14,10/14/09
879,2009-10-14,10/14/09
880,2009-09-29,09/29/09
881,2009-10-14,10/14/09
882,2009-06-05,06/05/09
883,2009-10-14,10/14/09
884,2009-06-05,06/05/09
885,2009-06-05,06/05/09
886,2009-10-14,10/14/09
887,2009-10-14,10/14/09
888,2009-10-14,10/14/09
889,2009-09-29,09/29/09
890,2009-06-05,06/05/09
891,2009-09-29,09/29/09
892,2009-10-14,10/14/09
893,2009-06-05,06/05/09
894,2009-10-14,10/14/09
895,2009-06-05,06/05/09
896,2009-10-14,10/14/09
897,2009-10-14,10/14/09
898,2009-10-14,10/14/09
899,2009-06-05,06/05/09
900,2009-06-05,06/05/09
901,2009-10-14,10/14/09
902,2009-10-14,10/14/09
903,2009-06-05,06/05/09
904,2009-06-17,06/17/09
905,2009-10-14,10/14/09
906,2009-09-29,09/29/09
907,2009-09-29,09/29/09
908,2009-10-14,10/14/09
909,2009-10-14,10/14/09
910,2009-09-29,09/29/09
911,2009-10-14,10/14/09
912,2009-06-05,06/05/09
913,2009-06-05,06/05/09
914,2009-06-05,06/05/09
915,2009-06-17,06/17/09
916,2009-10-14,10/14/09
917,2009-10-14,10/14/09
918,2009-10-14,10/14/09
919,2009-06-05,06/05/09
920,2009-09-29,09/29/09
921,2009-09-29,09/29/09
922,2009-09-29,09/29/09
923,2009-10-14,10/14/09
924,2009-10-14,10/14/09
925,2009-10-14,10/14/09
926,2009-06-05,06/05/09
927,2009-10-14,10/14/09
928,2009-06-17,06/17/09
929,2009-10-14,10/14/09
930,2009-06-05,06/05/09
931,2009-10-14,10/14/09
932,2009-10-14,10/14/09
933,2009-10-14,10/14/09
934,2009-10-14,10/14/09
935,2009-10-14,10/14/09
936,2009-09-29,09/29/09
937,2009-10-14,10/14/09
938,2009-10-14,10/14/09
939,2009-06-05,06/05/09
940,2009-09-29,09/29/09
941,2009-10-14,10/14/09
942,2009-10-14,10/14/09
943,2009-09-29,09/29/09
944,2009-09-29,09/29/09
945,2009-09-29,09/29/09
946,2009-09-29,09/29/09
947,2009-06-05,06/05/09
948,2009-10-14,10/14/09
949,2009-10-14,10/14/09
950,2009-10-14,10/14/09
951,2009-09-29,09/29/09
952,2009-10-14,10/14/09
953,2009-09-29,09/29/09
954,2009-10-14,10/14/09
955,2009-10-14,10/14/09
956,2009-09-29,09/29/09
957,2009-10-14,10/14/09
958,2009-10-14,10/14/09
959,2009-06-05,06/05/09
960,2009-10-14,10/14/09
961,2009-09-29,09/29/09
962,2009-10-14,10/14/09
963,2009-10-14,10/14/09
964,2009-10-14,10/14/09
965,2009-10-14,10/14/09
966,2009-10-14,10/14/09
967,2009-10-14,10/14/09
968,2009-10-14,10/14/09
969,2009-10-14,10/14/09
970,2009-10-14,10/14/09
971,2009-06-05,06/05/09
972,2009-06-17,06/17/09
973,2009-10-14,10/14/09
974,2009-10-14,10/14/09
975,2009-10-14,10/14/09
976,2009-10-14,10/14/09
977,2009-10-14,10/14/09
978,2009-10-14,10/14/09
979,2009-10-14,10/14/09
980,2009-10-14,10/14/09
981,2009-10-14,10/14/09
982,2009-10-14,10/14/09
983,2009-10-14,10/14/09
984,2009-10-14,10/14/09
985,2009-10-14,10/14/09
986,2009-06-05,06/05/09
987,2009-10-14,10/14/09
988,2009-10-14,10/14/09
989,2009-10-14,10/14/09
990,2009-06-05,06/05/09
991,2009-06-17,06/17/09
992,2009-10-14,10/14/09
993,2009-06-05,06/05/09
994,2009-10-14,10/14/09
995,2009-10-14,10/14/09
996,2009-10-14,10/14/09
997,2009-10-14,10/14/09
998,2009-08-05,08/05/09
999,2009-08-05,08/05/09
1000,2009-08-05,08/05/09
1001,2009-08-05,08/05/09
1002,2009-08-05,08/05/09
1003,2009-08-05,08/05/09
1004,2009-09-29,09/29/09
1005,2009-09-29,09/29/09
1006,2009-11-03,11/03/09
1007,2009-11-03,11/03/09
1008,2009-08-31,08/31/09
1009,2009-08-05,08/05/09
1010,2009-08-05,08/05/09
1011,2009-08-05,08/05/09
1012,2009-08-05,08/05/09
1013,2009-08-05,08/05/09
1014,2009-08-05,08/05/09
1015,2009-08-05,08/05/09
1016,2009-08-05,08/05/09
1017,2009-08-05,08/05/09
1018,2009-08-05,08/05/09
1019,2009-09-29,09/29/09
1020,2009-09-29,09/29/09
1021,2009-08-05,08/05/09
1022,2009-08-05,08/05/09
1023,2009-08-05,08/05/09
1024,2009-08-05,08/05/09
1025,2009-08-05,08/05/09
1026,2009-08-05,08/05/09
1027,2009-08-05,08/05/09
1028,2009-08-05,08/05/09
1029,2009-08-05,08/05/09
1030,2009-08-05,08/05/09
1031,2009-08-05,08/05/09
1032,2009-08-05,08/05/09
1033,2009-08-05,08/05/09
1034,2009-09-29,09/29/09
1035,2009-09-29,09/29/09
1036,2009-09-29,09/29/09
1037,2009-08-05,08/05/09
1038,2009-08-05,08/05/09
1039,2009-08-05,08/05/09
1040,2009-08-05,08/05/09
1041,2009-08-05,08/05/09
1042,2009-08-05,08/05/09
1043,2009-08-05,08/05/09
1044,2009-09-29,09/29/09
1045,2009-08-05,08/05/09
1046,2009-08-05,08/05/09
1047,2009-09-29,09/29/09
1048,2009-09-29,09/29/09
1049,2009-11-03,11/03/09
1050,2009-11-03,11/03/09
1051,2009-11-03,11/03/09
1052,2009-11-03,11/03/09
1053,2009-11-03,11/03/09
1054,2009-11-03,11/03/09
1055,2009-11-03,11/03/09
1056,2009-11-03,11/03/09
1057,2009-11-03,11/03/09
1058,2009-11-03,11/03/09
1059,2009-11-03,11/03/09
1060,2009-09-29,09/29/09
1061,2009-08-05,08/05/09
1062,2009-08-05,08/05/09
1063,2009-08-05,08/05/09
1064,2009-08-05,08/05/09
1065,2009-08-05,08/05/09
1066,2009-08-05,08/05/09
1067,2009-08-05,08/05/09
1068,2009-08-05,08/05/09
1069,2009-08-05,08/05/09
1070,2009-08-05,08/05/09
1071,2009-08-05,08/05/09
1072,2009-11-03,11/03/09
1073,2009-08-05,08/05/09
1074,2009-08-05,08/05/09
1075,2009-08-05,08/05/09
1076,2009-08-05,08/05/09
1077,2009-08-05,08/05/09
1078,2009-08-05,08/05/09
1079,2009-08-05,08/05/09
1080,2009-08-05,08/05/09
1081,2009-08-05,08/05/09
